x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV,risk_score,risk_category,u_category
-2.207652,53.5832586,-1.5279234470969782e+17,82,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2371967,53.4645569,2.224125247130821e+18,90,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2373021,53.4834324,2.938745514233957e+18,151,7,1,2,1,2.75,8.25,2.87228132326901,3.0,1.04446593573419,5.622281323269023,High,Medium
-2.2373172,53.4861289,-7.278643533969206e+18,33,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2374177,53.5041056,-2.846435858631278e+18,165,4,1,0,0,1.25,3.58333333333333,1.89296944860009,2.86666666666667,1.51437555888007,3.1429694486000876,High,Medium
-2.2374227,53.5050045,1.5395835853526915e+18,109,1,0,3,1,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,2.5083057392117873,High,Medium
-2.2374831,53.5157904,-3.5069115432916035e+18,219,2,3,1,1,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193,2.7074271077563377,High,Medium
-2.2374881,53.5166893,-3.3274625272436035e+18,125,1,0,2,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2375384,53.5256776,-8.852903171837286e+18,128,1,0,2,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2375837,53.533767,-6.623014323204324e+18,75,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2375988,53.5364635,5.808609142355356e+18,47,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2376291,53.5418564,9.928232757502482e+17,41,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2058748,53.5284328,8.213279648719197e+18,72,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2058836,53.5302305,7.148558743141774e+18,83,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2059054,53.5347247,-7.986816183995352e+18,32,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2059229,53.53832,3.4707837084720614e+17,46,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2060321,53.5607906,1.9572778736309545e+18,72,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2356506,53.4573691,-1.3508554030954703e+18,183,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2357204,53.4699529,7.788969325058762e+18,26,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2357453,53.4744471,3.986756646830637e+18,8,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2358052,53.4852331,9.156676758456263e+18,385,9,6,1,9,6.25,14.25,3.77491721763537,2.28,0.60398675482166,10.024917217635375,High,High
-2.23592,53.5059063,1.9817228261572083e+18,156,1,0,1,3,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,2.5083057392117873,High,Medium
-2.235935,53.5086028,5.84657000593375e+17,159,2,1,2,0,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.235945,53.5104004,6.954069445415931e+18,52,2,0,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.235975,53.5157934,-3.912787368811884e+18,164,1,1,2,4,2.0,2.0,1.4142135623731,1.0,0.707106781186548,3.414213562373096,High,Medium
-2.236,53.5202876,-7.589521877176186e+18,68,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.236065,53.5319723,-8.137965424027822e+18,51,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2042884,53.5122565,8.050426799668621e+18,145,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2044747,53.5509062,1.5355408134671624e+18,38,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2044834,53.5527038,-6.011636757870129e+18,52,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2045398,53.5643885,-8.31250627467962e+18,38,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2046136,53.5796686,8.702197831849492e+18,80,0,0,2,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2046397,53.5850615,1.4889538732624852e+18,27,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2046832,53.5940497,-1.6845762988796224e+18,83,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2340753,53.4447883,8.887630021132658e+18,88,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2343776,53.4996174,2.0484796944613875e+18,16,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2344073,53.5050104,-1.0064632720856323e+18,130,2,2,0,4,2.0,2.66666666666667,1.63299316185545,1.33333333333333,0.816496580927726,3.632993161855452,High,Medium
-2.2344123,53.5059092,4.615949178314104e+18,185,1,2,2,3,2.0,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863,2.8164965809277263,High,Medium
-2.2345166,53.5247847,-3.7737916297163095e+18,66,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2345266,53.5265823,-2.2575286251386e+18,70,0,1,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2027976,53.5158544,2.10063167806882e+18,88,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2028535,53.5275392,-4.1604292869146e+18,71,0,0,2,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2028578,53.528438,7.188584169338259e+18,75,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2028707,53.5311345,-6.427737534692646e+18,57,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2029008,53.5374263,-3.817413571988193e+18,27,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2029525,53.5482122,6.025564851384957e+18,9,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2030343,53.5652899,8.784541052438616e+18,85,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2031637,53.5922546,-8.543844522404549e+18,73,0,2,0,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2327223,53.4726553,-1.0387162701384756e+18,92,1,0,1,2,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2329934,53.5220911,3.1654025704574244e+18,76,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2330231,53.5274841,9.125810468461128e+16,72,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2333942,53.5948959,-4.123105101454657e+18,140,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2311082,53.4528838,-3.393036391668e+18,293,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2312793,53.4843431,-8.585890246247643e+18,85,2,0,1,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2314361,53.5131058,-3.148912151996329e+18,175,2,4,0,2,2.0,2.66666666666667,1.63299316185545,1.33333333333333,0.816496580927726,3.632993161855452,High,Medium
-2.2315489,53.5337789,7.972831722830231e+18,54,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2315882,53.5409695,7.932793518888758e+18,17,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2014091,53.5410242,5.31913190116862e+18,48,2,0,0,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2015245,53.5652925,8.362977973052195e+18,47,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2017258,53.6075371,6.688077928385897e+18,27,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2296558,53.4627739,8.584777176696582e+18,72,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2297238,53.4753577,-8.505769374084876e+18,321,1,2,2,0,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2297578,53.4816495,2.5160872582234182e+17,155,1,0,3,1,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,2.5083057392117873,High,Medium
-2.2297821,53.4861437,7.57833046659725e+18,190,1,2,3,2,2.0,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863,2.8164965809277263,High,Medium
-2.2299525,53.5176028,-4.4516189158762793e+18,68,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2300207,53.5301865,6.328579222455774e+18,66,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2281689,53.4663722,6.007410834833503e+18,69,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2282655,53.4843489,-7.183870318145585e+18,156,0,2,3,2,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167,3.0083057392117922,High,Medium
-2.2283766,53.5050221,-8.796413594126751e+18,75,1,1,2,0,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.228425,53.5140104,-5.177783339024638e+18,56,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.228517,53.5310882,-5.108642237999689e+18,32,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2285558,53.5382788,-1.6282974863732595e+18,48,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2286479,53.5553565,6.405112361888212e+17,34,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2288227,53.5877141,9.200558844133353e+17,56,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1999807,53.5581044,-4.967303430011077e+18,69,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2000062,53.5634974,-3.430673484892592e+18,48,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2268593,53.5032273,3.2075991363657426e+18,95,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.226994,53.5283946,-1.405716685790888e+18,95,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2271192,53.5517641,-2.3909684422115313e+18,45,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2271288,53.5535617,7.565365390802116e+18,58,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.1983827,53.5392316,6.14954041730214e+18,53,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.1987285,53.6129351,-3.7090439210408095e+18,25,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2251658,53.4681756,7.407969628942323e+17,128,0,2,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.1967946,53.5221563,-1.723093832665807e+18,90,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.1970034,53.5670977,5.036312485630801e+18,37,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2252277,53.4798605,8.64163567453669e+18,84,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2252754,53.4888488,5.4730791225280384e+17,16,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.225409,53.5140161,5.559546927425109e+18,98,0,1,0,3,1.0,2.0,1.4142135623731,2.0,1.4142135623731,2.4142135623731003,High,Low
-2.2255285,53.5364869,4.493058054591983e+18,58,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2256194,53.5535646,-8.001966456428032e+18,57,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2256864,53.5661481,2.25066979290186e+18,25,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2258207,53.5913151,-2.5130859877358833e+18,70,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2258351,53.5940116,-2.3305398420625167e+18,45,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1952532,53.5149681,-7.541707881179835e+18,114,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1953774,53.541933,-8.556678834535325e+18,29,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1954935,53.5671002,-5.96273023864832e+18,62,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2241052,53.5526686,-4.18599944616778e+18,55,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2241147,53.5544663,-1.496659920657359e+18,106,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.1937082,53.5068811,2.43803507069383e+18,33,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2222424,53.4852591,-7.568104802146076e+18,109,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2223177,53.4996405,8.662923670216949e+18,34,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2223271,53.5014381,8.295939265225879e+17,30,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2224307,53.5212124,-3.557104189473569e+18,113,0,3,2,0,1.25,2.25,1.5,1.8,1.2,2.75,High,Medium
-2.22261,53.5553679,5.153256296844734e+18,82,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1937533,53.5167682,2.339263705891417e+17,91,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1938026,53.5275542,-8.229617087490097e+18,132,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.1938807,53.544632,5.105049211644393e+17,77,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1939713,53.5644062,6.550892348637749e+18,59,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.1922045,53.5077823,5.03705265645282e+18,112,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2207541,53.4888573,1.993438429134006e+18,6,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2208523,53.5077328,-4.372301511864735e+18,16,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2209225,53.5212152,-6.197891167170091e+18,159,0,0,2,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2209272,53.5221141,-4.0700402429159583e+18,137,0,2,1,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387,2.790994448735805,High,Medium
-2.2209787,53.5320012,4.1862903415255086e+18,75,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.220988,53.5337989,6.658528975336875e+18,45,0,0,0,2,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2209927,53.5346977,4.010030262161806e+18,55,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2210537,53.5463825,8.464446305193924e+18,30,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2211053,53.5562695,4.960464010026861e+18,74,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2212602,53.5859307,-4.2370420329317217e+18,58,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2213449,53.6021095,9.020386952805736e+18,51,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1908868,53.5500298,2.896471421699399e+18,12,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.190899,53.5527263,2.0794352266411057e+18,14,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1909112,53.5554228,1.7128191617406543e+18,104,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.1909274,53.5590181,6.998227326401992e+18,80,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2192145,53.4825682,7.216808771980842e+18,39,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2194049,53.5194204,-3.273709736159721e+18,110,0,1,3,1,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,2.5083057392117873,High,Medium
-2.2194142,53.521218,8.01430663810863e+18,55,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2194793,53.5338016,5.311046845890145e+18,73,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.219633,53.5634629,8.876826011757397e+18,67,0,0,2,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2177537,53.4915593,3.231985398889961e+17,79,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.217846,53.509536,-8.828714116805189e+18,104,2,0,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2178598,53.5122325,6.565551597076763e+18,44,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.217906,53.5212208,-9.004926378175579e+18,75,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2161184,53.4663946,-9.307318481513034e+17,94,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2163244,53.5068422,-2.9799210201747625e+18,43,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2163473,53.5113364,1.3151555627551854e+18,22,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2163519,53.5122352,-8.126488066270032e+18,112,0,2,2,0,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,2.1547005383792497,High,Low
-2.2163748,53.5167294,-8.147866334386927e+18,89,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2164206,53.5257177,-7.056422579273057e+18,61,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2164482,53.5311107,7.621053658325857e+18,78,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.216793,53.5985225,4.193365296592755e+18,45,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1878882,53.5545287,1.1430985648117306e+18,76,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2148348,53.5104403,-2.410407552370614e+18,99,0,2,1,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2149213,53.5275181,7.428774934573705e+18,66,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2149487,53.532911,-4.569138888820626e+17,78,1,2,0,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2151038,53.5634712,3.03550844664492e+18,67,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1867237,53.6327286,5.18175535634224e+18,90,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1850382,53.5931829,3.2557970254116966e+18,53,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1850579,53.597677,7.685912308651642e+18,71,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1850697,53.6003735,1.7055441370397775e+18,69,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2133044,53.5059488,-5.0354811960295e+18,63,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2134536,53.5356102,-6.439611736351972e+18,94,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2135124,53.547295,-5.823016077809763e+18,5,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2135396,53.552688,-7.234684481248941e+18,42,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2136802,53.5805515,1.1756047592549476e+18,24,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2137256,53.5895397,2.73076401956918e+17,86,0,0,2,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2118191,53.5104457,4.406470859997761e+18,174,3,2,3,2,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585,3.077350269189625,High,Medium
-2.2119403,53.5347141,-5.670366225680678e+18,75,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2120303,53.5526907,3.1610258446098406e+18,71,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2120392,53.5544883,-3.0608546623735526e+18,99,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2120617,53.5589824,-3.47584407193888e+18,39,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2121698,53.5805542,-7.346969182206959e+18,61,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2122059,53.5877448,3.461532255865375e+18,96,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2122284,53.5922389,3.483932812147378e+18,35,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1833755,53.5581311,6.39800353684703e+18,73,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1835274,53.5931852,1.422635377926413e+18,89,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.1835547,53.599477,5.312324868375856e+18,78,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1817117,53.5221802,-3.440552858410497e+18,81,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1818042,53.5437521,2.4701335122626224e+17,47,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.1818389,53.5518416,9.029840666416077e+18,123,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.181862,53.5572346,-5.031227249515071e+18,57,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2103914,53.5266273,-8.398642539637229e+18,82,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
